Keywords,SeverityValue,EventID,ExecutionProcessID,Channel,ThreadID,port,RecordNumber,Task,SourceName,Hostname,OpcodeValue,ERROR_EVT_UNRESOLVED,Version,attack_type,label,hour,day_of_week,is_working_hour,time_delta_sec,host_time_delta_sec,event_count_1m,unique_event_id_per_host,is_sensitive_event
-9223372036854775808,2,60,3172,1,4048,64545,3266616,7,4,1,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,-0.3974332416351395,0
-9223372036854775808,2,60,3172,1,4048,64545,3266617,7,4,1,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,-0.3974332416351395,0
-9223372036854775808,2,1,3172,1,4048,64545,3266618,10,4,1,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,-0.3974332416351395,0
-9214364837600034816,2,44,4,7,6804,64545,798175,13317,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.231644777381288,-0.3974332416351395,0
-9214364837600034816,2,44,4,7,6804,64545,798176,13317,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.231644777381288,-0.3974332416351395,0
-9214364837600034816,2,44,4,7,6804,64545,798177,13317,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.231644777381288,-0.3974332416351395,0
-9223372036854775808,2,1,3172,1,4048,64545,3266620,10,4,1,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,-0.3974332416351395,0
-9223372036854775808,2,1,3172,1,4048,64545,3266619,10,4,1,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,-0.3974332416351395,0
-9214364837600034816,2,44,4,7,6804,64545,798178,13317,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.231644777381288,-0.3974332416351395,0
-9214364837600034816,2,44,4,7,6804,64545,798179,13317,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.231644777381288,-0.3974332416351395,0
-9223372036854775808,2,1,3172,1,4048,64545,3266621,10,4,1,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,-0.3974332416351395,0
-9223372036854775808,2,1,3172,1,4048,64545,3266622,10,4,1,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,-0.3974332416351395,0
-9214364837600034816,2,44,4,7,6804,64545,798180,13317,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.231644777381288,-0.3974332416351395,0
-9223372036854775808,2,1,3172,1,4048,64545,3266623,10,4,1,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,-0.3974332416351395,0
-9214364837600034816,2,44,4,7,6804,64545,798181,13317,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.231644777381288,-0.3974332416351395,0
-9223372036854775808,2,1,3172,1,4048,64545,3266624,10,4,1,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,-0.3974332416351395,0
-9214364837600034816,2,44,4,7,6804,64545,798182,13317,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.231644777381288,-0.3974332416351395,0
-9223372036854775808,2,1,3172,1,4048,64545,3266625,10,4,1,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,-0.3974332416351395,0
-9214364837600034816,2,44,4,7,6804,64545,798184,13317,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.231644777381288,-0.3974332416351395,0
-9223372036854775808,2,1,3172,1,4048,64545,3266626,10,4,1,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,-0.3974332416351395,0
-9214364837600034816,2,44,4,7,6804,64545,798183,13317,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.231644777381288,-0.3974332416351395,0
-9223372036854775808,2,1,3172,1,4048,64545,3266627,10,4,1,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,-0.3974332416351395,0
-9214364837600034816,2,44,4,7,6804,64545,798185,13317,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.231644777381288,-0.3974332416351395,0
-9223372036854775808,2,1,3172,1,4048,64545,3266628,10,4,1,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,-0.3974332416351395,0
-9214364837600034816,2,44,4,7,6804,64545,798186,13317,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.231644777381288,-0.3974332416351395,0
-9223372036854775808,2,1,3172,1,4048,64545,3266629,10,4,1,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,-0.3974332416351395,0
-9214364837600034816,2,34,4,7,6804,64545,798187,13570,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.231644777381288,-0.3974332416351395,0
-9214364837600034816,2,44,4,7,6804,64545,798188,13317,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058485817687174676,-0.010189754433486561,-1.231644777381288,-0.3974332416351395,0
-9214364837600034816,2,44,4,7,6804,64545,798189,13317,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.231644777381288,-0.3974332416351395,0
-9214364837600034816,2,44,4,7,6804,64545,798190,13317,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.231644777381288,-0.3974332416351395,0
-9214364837600034816,2,44,4,7,6804,64545,798191,13317,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.231644777381288,-0.3974332416351395,0
-9223372036854775808,2,1,3392,1,5552,64545,3675118,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005847931211829051,-0.01015958997191075,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675119,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675120,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675121,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675122,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675123,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,15,3392,1,5524,64545,3675124,3,4,3,0.0,0.0,5.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,13,3392,1,5652,64545,3675125,22,4,3,0.0,0.0,5.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,0.6215455598778244,0
-9214364837600034816,2,56,4,7,4076,64545,798192,12810,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.00579823867412153,-0.010131303565892818,-1.1149404982615545,-0.3974332416351395,0
-9223372036854775808,2,3,3172,1,4048,64545,3266631,11,4,1,0.0,0.0,2.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,-0.3974332416351395,0
-9223372036854775808,2,4,3172,1,4048,64545,3266630,12,4,1,0.0,0.0,2.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,-0.3974332416351395,0
-9214364837600034816,2,56,4,4,6632,64545,1957164,12810,3,0,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898524520612841,-0.010101370249616437,-1.1149404982615545,0.5431625751460579,0
-9214364837600034816,2,55,4,4,6632,64545,1957165,12810,3,0,0.0,0.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.5431625751460579,0
36028797018963968,2,62,0,6,0,64545,23955,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0100680853264983,-1.1149404982615545,-3.2976036767104984,0
36028797018963968,2,62,0,6,0,64545,23956,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,-3.2976036767104984,0
0,2,20,5056,0,10124,64545,21543,106,2,3,20.0,1.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010160601232595762,-1.1149404982615545,0.6215455598778244,0
36028797018963968,2,62,0,6,0,64545,23957,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898524520612841,-0.010218560916428214,-1.1149404982615545,-3.2976036767104984,0
0,2,20,5056,0,10124,64545,21544,106,2,3,20.0,1.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.010218589809590643,-1.1149404982615545,0.6215455598778244,0
36028797018963968,2,62,0,6,0,64545,23958,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,-3.2976036767104984,0
0,2,20,5056,0,10124,64545,21545,106,2,3,20.0,1.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218589809590643,-1.1149404982615545,0.6215455598778244,0
36028797018963968,2,62,0,6,0,64545,23959,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005848531725879897,-0.010189696647161703,-1.1149404982615545,-3.2976036767104984,0
36028797018963968,2,62,0,6,0,64545,23960,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,-3.2976036767104984,0
0,2,20,5056,0,10124,64545,21546,106,2,3,20.0,1.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.010189696647161703,-1.1149404982615545,0.6215455598778244,0
36028797018963968,2,62,0,6,0,64545,23961,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,-3.2976036767104984,0
-9223372036854775808,2,4,3392,1,5552,64545,3675126,12,4,3,0.0,0.0,2.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218589809590643,-1.1149404982615545,0.6215455598778244,0
0,2,20,5056,0,10124,64545,21548,106,2,3,20.0,1.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,0.6215455598778244,0
0,2,20,5056,0,10124,64545,21547,106,2,3,20.0,1.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
-9214364837600034816,2,28,696,4,6500,64545,1957166,12545,3,0,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005798338759796671,-0.010131563604354679,-1.1149404982615545,0.5431625751460579,0
-9223372036854775808,2,3,3172,1,4048,64545,3266632,11,4,1,0.0,0.0,2.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.00579823867412153,-0.01007354613419737,-1.1149404982615545,-0.3974332416351395,0
-9223372036854775808,2,3,3172,1,4048,64545,3266633,11,4,1,0.0,0.0,2.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898524520612841,-0.010218589809590643,-1.1149404982615545,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,23962,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.01010267044192574,-1.1149404982615545,-3.2976036767104984,0
0,2,20,5056,0,10124,64545,21549,106,2,3,20.0,1.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010102699335088169,-1.1149404982615545,0.6215455598778244,0
36028797018963968,2,62,0,6,0,64545,23963,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.010218618702753072,-1.1149404982615545,-3.2976036767104984,0
36028797018963968,2,62,0,6,0,64545,23964,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898524520612841,-0.010218589809590643,-1.1149404982615545,-3.2976036767104984,0
0,2,20,5056,0,10124,64545,21550,106,2,3,20.0,1.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218560916428214,-1.1149404982615545,0.6215455598778244,0
36028797018963968,2,62,0,6,0,64545,23965,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.010218618702753072,-1.1149404982615545,-3.2976036767104984,0
0,2,20,5056,0,10124,64545,21551,106,2,3,20.0,1.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898524520612841,-0.010218589809590643,-1.1149404982615545,0.6215455598778244,0
36028797018963968,2,62,0,6,0,64545,23966,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.010218589809590643,-1.1149404982615545,-3.2976036767104984,0
0,2,20,5056,0,10124,64545,21552,106,2,3,20.0,1.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
36028797018963968,2,62,0,6,0,64545,23967,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,-3.2976036767104984,0
36028797018963968,2,62,0,6,0,64545,23968,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,-3.2976036767104984,0
-9223372036854775808,2,3,3392,1,5552,64545,3675127,11,4,3,0.0,0.0,2.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005799089402360229,-0.010161121309519483,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,3,3392,1,5552,64545,3675128,11,4,3,0.0,0.0,2.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,4,3392,1,5552,64545,3675129,12,4,3,0.0,0.0,2.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
0,2,20,5056,0,10124,64545,21554,106,2,3,20.0,1.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,0.6215455598778244,0
0,2,20,5056,0,10124,64545,21553,106,2,3,20.0,1.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675130,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005848731897230179,-0.010189841112973847,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675131,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675132,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675133,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675134,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675135,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
-9214364837600034816,2,56,4,7,4076,64545,798194,12810,3,1,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010131997001791113,-1.1149404982615545,-0.3974332416351395,0
-9214364837600034816,2,55,4,7,4076,64545,798195,12810,3,1,0.0,0.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,-0.3974332416351395,0
-9223372036854775808,2,1,3392,1,5552,64545,3675136,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218589809590643,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675137,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
-9214364837600034816,2,56,4,7,3536,64545,866495,12810,3,3,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0057979384170961075,-0.010160514553108475,-1.1149404982615545,0.6215455598778244,0
-9214364837600034816,2,55,4,7,3536,64545,866496,12810,3,3,0.0,0.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675138,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675140,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675139,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675141,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675142,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675143,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
36028797018963968,2,62,0,6,0,64545,23970,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010073950638471375,-1.1149404982615545,-3.2976036767104984,0
36028797018963968,2,62,0,6,0,64545,23969,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,-3.2976036767104984,0
36028797018963968,2,62,0,6,0,64545,23971,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898524520612841,-0.010218589809590643,-1.1149404982615545,-3.2976036767104984,0
0,2,20,5056,0,10124,64545,21555,106,2,3,20.0,1.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.010218560916428214,-1.1149404982615545,0.6215455598778244,0
36028797018963968,2,62,0,6,0,64545,23972,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,-3.2976036767104984,0
0,2,20,5056,0,10124,64545,21556,106,2,3,20.0,1.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218589809590643,-1.1149404982615545,0.6215455598778244,0
36028797018963968,2,62,0,6,0,64545,23973,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.010218618702753072,-1.1149404982615545,-3.2976036767104984,0
0,2,20,5056,0,10124,64545,21557,106,2,3,20.0,1.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898524520612841,-0.010218589809590643,-1.1149404982615545,0.6215455598778244,0
36028797018963968,2,62,0,6,0,64545,23974,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.010218589809590643,-1.1149404982615545,-3.2976036767104984,0
0,2,20,5056,0,10124,64545,21558,106,2,3,20.0,1.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005849182282768314,-0.01019010115143571,-1.1149404982615545,0.6215455598778244,0
36028797018963968,2,62,0,6,0,64545,23975,8,7,2,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010190072258273281,-1.1149404982615545,-3.2976036767104984,0
-9223372036854775808,2,1,3392,1,5552,64545,3675144,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005848281511692044,-0.010189552181349558,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675145,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,0.6215455598778244,0
0,2,20,5056,0,10124,64545,21559,106,2,3,20.0,1.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
0,2,20,5056,0,10124,64545,21560,106,2,3,20.0,1.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675147,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675146,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,4,3392,1,5552,64545,3675148,12,4,3,0.0,0.0,2.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675149,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005848431640204756,-0.010189667753999276,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675150,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675151,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675152,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675153,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005848631811555038,-0.01018978332664899,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675154,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675155,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.010218618702753072,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675156,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
-9214364837600034816,2,56,4,4,3076,64545,1957167,12810,3,0,0.0,0.0,0.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005898574563450411,-0.00989984044167459,-1.1149404982615545,0.5431625751460579,0
-9214364837600034816,2,55,4,4,3076,64545,1957168,12810,3,0,0.0,0.0,1.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.5431625751460579,0
-9223372036854775808,2,1,3392,1,5552,64545,3675157,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.005847781083316339,-0.01018926324972527,-1.1149404982615545,0.6215455598778244,0
-9223372036854775808,2,1,3392,1,5552,64545,3675158,10,4,3,0.0,0.0,3.0,3,1,-0.968311143688919,-0.8336526662910007,0,-0.0058986246062879815,-0.0102186475959155,-1.1149404982615545,0.6215455598778244,0
