timestamp,event_id,event_name,username,domain,source_host,dest_host,source_ip,logon_type,logon_type_name,failure_count_1h,unique_users_1h,unique_hosts_1h,off_hours,is_dc_target,is_admin_account,is_service_acct,privilege_escalation,kerberos_anomaly,attack_type,label
2024-11-14 08:54:04,4624,Successful Logon,user044,CORP,WS023,WS017,192.168.9.51,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 08:55:50,4769,Successful Logon,user017,CORP,WS037,WS008,192.168.6.27,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 08:58:37,4769,Successful Logon,user045,CORP,WS009,WS026,192.168.2.98,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 08:58:46,4769,Successful Logon,user054,CORP,WS015,WS021,192.168.3.179,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 09:02:37,4769,Successful Logon,user033,CORP,WS039,WS046,192.168.2.12,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 09:08:38,4776,Successful Logon,user007,CORP,WS038,WS022,192.168.2.12,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 09:13:57,4769,Successful Logon,user065,CORP,WS025,SRV002,192.168.9.23,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 09:15:29,4776,Successful Logon,user025,CORP,WS005,WS010,192.168.9.23,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 09:17:40,4624,Successful Logon,user006,CORP,WS047,WS023,192.168.6.42,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 09:27:27,4776,Successful Logon,user023,CORP,WS038,WS011,192.168.9.108,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 09:33:07,4624,Successful Logon,user034,CORP,WS004,WS009,192.168.5.254,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 09:42:08,4769,Successful Logon,user019,CORP,WS017,WS014,192.168.1.59,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 09:49:54,4624,Successful Logon,user013,CORP,WS008,WS048,192.168.4.130,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 09:50:11,4769,Successful Logon,user015,CORP,WS012,SRV002,192.168.2.98,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 09:50:52,4768,Successful Logon,user020,CORP,WS026,WS024,192.168.2.7,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 09:54:41,4768,Successful Logon,user026,CORP,WS016,WS021,192.168.8.102,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 09:56:41,4624,Successful Logon,user016,CORP,WS034,WS031,192.168.9.51,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 09:57:11,4769,Successful Logon,user051,CORP,WS024,WS020,192.168.5.207,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 09:57:39,4776,Successful Logon,user074,CORP,WS016,WS049,192.168.4.42,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 10:00:01,4769,Successful Logon,user003,CORP,WS001,WS035,192.168.2.219,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 10:02:31,4768,Successful Logon,user075,CORP,WS028,WS008,192.168.6.155,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 10:04:05,4769,Successful Logon,user058,CORP,WS018,WS022,192.168.2.92,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 10:05:23,4769,Successful Logon,user070,CORP,WS021,WS049,192.168.5.17,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 10:09:40,4624,Successful Logon,user057,CORP,WS043,WS040,192.168.2.56,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 10:12:47,4769,Successful Logon,user057,CORP,WS038,WS038,192.168.2.98,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 10:15:19,4769,Successful Logon,user045,CORP,WS019,WS027,192.168.5.180,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 10:16:24,4776,Successful Logon,user037,CORP,WS035,WS023,192.168.6.55,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 10:16:49,4624,Successful Logon,user042,CORP,WS039,SRV005,192.168.9.76,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 10:25:21,4768,Successful Logon,user021,CORP,WS036,WS040,192.168.5.40,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 10:29:28,4624,Successful Logon,user003,CORP,WS015,WS013,192.168.7.88,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 10:32:58,4624,Successful Logon,user076,CORP,WS012,WS050,192.168.4.130,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 10:41:03,4769,Successful Logon,user055,CORP,WS031,WS004,192.168.2.12,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 10:45:28,4776,Successful Logon,user030,CORP,WS007,SRV005,192.168.10.109,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 10:47:02,4769,Successful Logon,user038,CORP,WS009,WS034,192.168.5.253,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 10:48:40,4776,Successful Logon,user071,CORP,WS021,SRV005,192.168.5.207,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 10:59:15,4776,Successful Logon,user068,CORP,WS035,SRV002,192.168.10.72,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 11:02:47,4776,Successful Logon,user008,CORP,WS026,WS018,192.168.5.253,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 11:10:12,4624,Successful Logon,user069,CORP,WS010,WS001,192.168.6.148,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 11:10:59,4768,Successful Logon,user038,CORP,WS012,WS013,192.168.5.17,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 11:17:01,4776,Successful Logon,user055,CORP,WS037,WS033,192.168.8.102,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 11:18:38,4769,Successful Logon,user005,CORP,WS033,WS017,192.168.2.98,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 11:22:38,4776,Successful Logon,user010,CORP,WS014,WS010,192.168.7.88,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 11:24:49,4624,Successful Logon,user042,CORP,WS025,WS001,192.168.4.246,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 11:27:31,4776,Successful Logon,user036,CORP,WS048,WS036,192.168.6.42,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 11:31:54,4769,Successful Logon,user051,CORP,WS003,WS040,192.168.6.55,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 11:33:59,4624,Successful Logon,user016,CORP,WS028,WS005,192.168.6.148,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 11:35:30,4769,Successful Logon,user031,CORP,WS031,WS025,192.168.10.227,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 11:35:57,4776,Successful Logon,user001,CORP,WS001,WS044,192.168.9.108,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 11:48:17,4768,Successful Logon,user043,CORP,WS034,WS003,192.168.4.246,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 11:49:44,4768,Successful Logon,user034,CORP,WS006,WS026,192.168.2.12,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 11:54:44,4768,Successful Logon,user062,CORP,WS027,WS049,192.168.4.36,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 11:56:54,4776,Successful Logon,user024,CORP,WS048,WS012,192.168.2.250,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 12:06:39,4768,Successful Logon,user064,CORP,WS021,SRV003,192.168.7.88,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 12:09:16,4624,Successful Logon,user012,CORP,WS021,WS046,192.168.4.198,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 12:12:47,4768,Successful Logon,user059,CORP,WS042,WS045,192.168.5.36,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 12:13:16,4769,Successful Logon,user019,CORP,WS004,WS013,192.168.5.254,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 12:20:10,4624,Successful Logon,user048,CORP,WS039,WS015,192.168.5.117,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 12:27:25,4776,Successful Logon,user003,CORP,WS009,WS008,192.168.4.172,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 12:27:46,4769,Successful Logon,user051,CORP,WS031,SRV004,192.168.6.155,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 12:32:21,4624,Successful Logon,user028,CORP,WS010,WS026,192.168.2.12,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 12:33:19,4768,Successful Logon,user026,CORP,WS006,WS004,192.168.1.187,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 12:40:31,4624,Successful Logon,user054,CORP,WS013,WS018,192.168.2.174,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 12:41:40,4769,Successful Logon,user003,CORP,WS014,WS044,192.168.9.108,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 12:44:10,4624,Successful Logon,user071,CORP,WS001,WS012,192.168.4.115,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 12:46:10,4768,Successful Logon,user010,CORP,WS040,WS005,192.168.4.198,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 12:52:26,4776,Successful Logon,user035,CORP,WS027,WS045,192.168.2.7,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 12:53:23,4768,Successful Logon,user030,CORP,WS024,WS050,192.168.6.91,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 12:55:58,4624,Successful Logon,user053,CORP,WS023,WS043,192.168.9.57,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 12:58:03,4769,Successful Logon,user013,CORP,WS009,WS049,192.168.1.59,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 13:01:03,4624,Successful Logon,user029,CORP,WS004,WS017,192.168.7.21,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 13:03:09,4768,Successful Logon,user059,CORP,WS017,WS020,192.168.3.179,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 13:10:36,4769,Successful Logon,user025,CORP,WS017,WS034,192.168.5.36,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 13:12:02,4769,Successful Logon,user009,CORP,WS029,WS002,192.168.3.179,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 13:12:13,4624,Successful Logon,user078,CORP,WS023,WS048,192.168.2.98,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 13:14:06,4768,Successful Logon,user052,CORP,WS021,WS034,192.168.9.51,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 13:18:07,4776,Successful Logon,user074,CORP,WS026,WS046,192.168.6.91,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 13:19:10,4776,Successful Logon,user076,CORP,WS048,WS038,192.168.6.216,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 13:20:28,4768,Successful Logon,user070,CORP,WS005,WS038,192.168.6.155,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 13:21:58,4768,Successful Logon,user037,CORP,WS024,WS050,192.168.4.181,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 13:24:28,4624,Successful Logon,user074,CORP,WS041,WS018,192.168.6.91,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 13:30:13,4624,Successful Logon,user076,CORP,WS023,WS006,192.168.5.254,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 13:33:04,4769,Successful Logon,user018,CORP,WS009,WS044,192.168.6.91,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 13:35:03,4769,Successful Logon,user077,CORP,WS011,WS031,192.168.1.187,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 13:37:58,4624,Successful Logon,user035,CORP,WS010,WS047,192.168.4.115,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 13:50:40,4776,Successful Logon,user042,CORP,WS009,WS011,192.168.8.98,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 13:53:31,4768,Successful Logon,user055,CORP,WS041,WS011,192.168.4.234,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 13:55:41,4768,Successful Logon,user059,CORP,WS001,WS047,192.168.10.7,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 13:55:52,4768,Successful Logon,user078,CORP,WS029,WS015,192.168.9.57,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 14:15:01,4768,Successful Logon,user030,CORP,WS006,WS039,192.168.5.17,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 14:15:20,4624,Successful Logon,user047,CORP,WS018,WS023,192.168.4.42,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 14:18:02,4624,Successful Logon,user032,CORP,WS020,WS035,192.168.6.103,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 14:19:08,4769,Successful Logon,user052,CORP,WS041,WS034,192.168.2.98,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 14:31:10,4776,Successful Logon,user057,CORP,WS008,WS003,192.168.6.55,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 14:38:01,4776,Successful Logon,user037,CORP,WS032,WS050,192.168.9.23,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 14:38:46,4769,Successful Logon,user034,CORP,WS033,WS005,192.168.6.155,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 14:40:50,4776,Successful Logon,user039,CORP,WS008,WS004,192.168.3.179,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 15:00:24,4624,Successful Logon,user067,CORP,WS039,SRV002,192.168.5.253,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 15:01:14,4769,Successful Logon,user032,CORP,WS010,WS001,192.168.5.36,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 15:01:55,4768,Successful Logon,user019,CORP,WS048,WS049,192.168.1.187,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 15:11:17,4776,Successful Logon,user025,CORP,WS035,WS029,192.168.4.130,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 15:15:14,4768,Successful Logon,user080,CORP,WS047,WS018,192.168.4.246,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 15:21:51,4776,Successful Logon,user029,CORP,WS005,SRV002,192.168.4.115,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 15:27:54,4768,Successful Logon,user063,CORP,WS039,WS047,192.168.4.181,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 15:32:06,4624,Successful Logon,user074,CORP,WS001,WS017,192.168.9.108,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 15:32:23,4624,Successful Logon,user068,CORP,WS006,WS042,192.168.5.180,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 15:34:37,4624,Successful Logon,user009,CORP,WS037,WS024,192.168.4.115,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 15:34:56,4776,Successful Logon,user075,CORP,WS006,WS011,192.168.1.207,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 15:43:48,4776,Successful Logon,user046,CORP,WS022,WS015,192.168.2.250,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 15:55:02,4768,Successful Logon,user014,CORP,WS037,WS009,192.168.1.195,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 16:06:59,4776,Successful Logon,user001,CORP,WS029,WS040,192.168.2.250,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 16:11:08,4776,Successful Logon,user016,CORP,WS001,WS032,192.168.5.254,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 16:25:54,4624,Successful Logon,user036,CORP,WS002,SRV001,192.168.4.222,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-14 16:38:51,4624,Successful Logon,user004,CORP,WS037,WS032,192.168.7.21,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-14 16:47:44,4768,Successful Logon,user010,CORP,WS012,WS044,192.168.9.76,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 16:58:03,4768,Successful Logon,user048,CORP,WS023,WS013,192.168.2.92,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 17:09:01,4769,Successful Logon,user014,CORP,WS030,WS027,192.168.6.103,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 17:31:00,4769,Successful Logon,user067,CORP,WS032,SRV002,192.168.10.72,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-14 22:28:23,4648,Logon using explicit credentials,user053,CORP,WS049,SRV011,192.168.4.181,3,Network,0,1,1,1,0,0,0,0,0,lateral_movement,1
2024-11-14 22:31:23,4648,Logon using explicit credentials,user053,CORP,SRV011,WS019,192.168.6.27,10,RemoteInteractive,0,1,2,1,0,0,0,0,0,lateral_movement,1
2024-11-14 22:40:23,4624,Logon using explicit credentials,user053,CORP,WS022,SRV003,192.168.4.130,10,RemoteInteractive,0,1,7,1,0,0,0,0,0,lateral_movement,1
2024-11-14 22:44:23,4624,Logon using explicit credentials,user053,CORP,WS019,WS010,192.168.6.155,10,RemoteInteractive,0,1,3,1,0,0,0,0,0,lateral_movement,1
2024-11-14 22:48:23,4624,Logon using explicit credentials,user053,CORP,WS016,WS002,192.168.2.12,3,Network,0,1,5,1,0,0,0,0,0,lateral_movement,1
2024-11-14 23:13:23,4648,Logon using explicit credentials,user053,CORP,WS010,WS016,192.168.10.72,10,RemoteInteractive,0,1,4,1,0,0,0,0,0,lateral_movement,1
2024-11-14 23:28:23,4648,Logon using explicit credentials,user053,CORP,WS002,WS022,192.168.10.72,3,Network,0,1,6,1,0,0,0,0,0,lateral_movement,1
2024-11-15 08:17:59,4776,Successful Logon,user028,CORP,WS043,SRV003,192.168.5.254,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 08:18:54,4624,Successful Logon,user042,CORP,WS035,WS022,192.168.2.98,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-15 08:21:44,4776,Successful Logon,user050,CORP,WS044,WS049,192.168.5.63,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 08:23:00,4624,Successful Logon,user049,CORP,WS018,WS041,192.168.4.172,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-15 08:28:43,4768,Successful Logon,user078,CORP,WS042,WS021,192.168.10.227,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-15 08:32:39,4769,Successful Logon,user046,CORP,WS015,WS038,192.168.4.36,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-15 08:36:50,4769,Successful Logon,user002,CORP,WS046,WS022,192.168.10.72,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 08:39:00,4624,Successful Logon,user018,CORP,WS049,WS046,192.168.6.148,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-15 08:50:57,4769,Successful Logon,user025,CORP,WS031,SRV002,192.168.1.8,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 09:02:22,4776,Successful Logon,user060,CORP,WS002,WS029,192.168.2.7,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 09:06:51,4769,Successful Logon,user061,CORP,WS033,WS010,192.168.2.174,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-15 09:23:03,4776,Successful Logon,user020,CORP,WS001,WS014,192.168.2.12,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-15 09:24:29,4769,Successful Logon,user054,CORP,WS030,WS047,192.168.9.76,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-15 09:31:37,4776,Successful Logon,user074,CORP,WS004,WS030,192.168.6.42,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-15 09:35:24,4624,Successful Logon,user054,CORP,WS014,WS015,192.168.6.216,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-15 09:45:37,4776,Successful Logon,user003,CORP,WS020,WS015,192.168.5.180,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 09:48:06,4776,Successful Logon,user010,CORP,WS050,WS039,192.168.6.42,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-15 09:48:17,4769,Successful Logon,user001,CORP,WS017,WS025,192.168.3.179,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 09:54:40,4769,Successful Logon,user016,CORP,WS009,SRV004,192.168.5.253,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-15 10:10:27,4769,Successful Logon,user039,CORP,WS050,SRV003,192.168.4.246,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-15 10:12:44,4769,Successful Logon,user045,CORP,WS020,WS042,192.168.1.195,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-15 10:17:53,4776,Successful Logon,user024,CORP,WS008,WS026,192.168.8.138,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-15 10:20:26,4624,Successful Logon,user020,CORP,WS007,WS011,192.168.9.76,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-15 10:22:05,4769,Successful Logon,user020,CORP,WS002,WS031,192.168.2.250,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-15 10:22:39,4624,Successful Logon,user050,CORP,WS007,WS002,192.168.9.23,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-15 10:25:03,4624,Successful Logon,user061,CORP,WS002,SRV004,192.168.2.12,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-15 10:30:16,4624,Successful Logon,user010,CORP,WS035,WS025,192.168.4.42,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-15 10:42:27,4776,Successful Logon,user007,CORP,WS044,WS006,192.168.5.40,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-15 10:47:09,4776,Successful Logon,user031,CORP,WS028,WS040,192.168.5.207,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-15 10:55:32,4624,Successful Logon,user071,CORP,WS024,SRV001,192.168.6.155,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-15 10:59:20,4768,Successful Logon,user071,CORP,WS049,WS035,192.168.1.187,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-15 10:59:59,4768,Successful Logon,user016,CORP,WS020,WS010,192.168.7.88,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 11:04:57,4624,Successful Logon,user014,CORP,WS032,WS046,192.168.8.37,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 11:07:38,4776,Successful Logon,user025,CORP,WS027,WS025,192.168.9.76,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-15 11:10:11,4768,Successful Logon,user022,CORP,WS049,WS033,192.168.4.130,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 11:15:25,4624,Successful Logon,user030,CORP,WS003,WS015,192.168.6.103,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-15 11:19:23,4776,Successful Logon,user070,CORP,WS015,SRV002,192.168.10.109,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-15 11:22:05,4769,Successful Logon,user052,CORP,WS040,SRV004,192.168.1.195,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 11:22:45,4776,Successful Logon,user056,CORP,WS008,WS032,192.168.4.36,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-15 11:26:26,4776,Successful Logon,user046,CORP,WS030,WS023,192.168.7.21,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 11:27:37,4768,Successful Logon,user049,CORP,WS017,WS008,192.168.6.91,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 11:35:18,4776,Successful Logon,user033,CORP,WS003,WS032,192.168.4.42,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 11:39:09,4776,Successful Logon,user045,CORP,WS040,SRV003,192.168.1.207,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-15 11:39:17,4776,Successful Logon,user042,CORP,WS033,WS028,192.168.2.156,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 11:39:32,4769,Successful Logon,user056,CORP,WS032,WS013,192.168.5.117,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-15 11:42:29,4776,Successful Logon,user030,CORP,WS007,WS037,192.168.5.254,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 11:47:24,4768,Successful Logon,user064,CORP,WS006,WS048,192.168.6.148,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-15 11:47:49,4624,Successful Logon,user032,CORP,WS048,WS003,192.168.4.115,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 11:54:33,4769,Successful Logon,user055,CORP,WS027,WS027,192.168.8.102,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-15 11:55:02,4776,Successful Logon,user040,CORP,WS050,WS017,192.168.10.109,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 11:59:05,4624,Successful Logon,user038,CORP,WS025,WS050,192.168.5.253,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-15 12:01:00,4776,Successful Logon,user062,CORP,WS017,WS033,192.168.2.56,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-15 12:01:13,4768,Successful Logon,user038,CORP,WS045,WS042,192.168.2.174,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 12:01:26,4624,Successful Logon,user069,CORP,WS040,WS038,192.168.7.88,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-15 12:07:23,4776,Successful Logon,user027,CORP,WS004,SRV003,192.168.2.12,3,Network,0,1,3,0,0,0,0,0,0,normal,0
